INDEX,TARGET,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE
1534,8000,0,46,0,7,82149,0,19,19980,7,8054,2,0,10
1535,4538,0,33,2,10,93258,291200,66,20120,9,5480,4,1,7
1536,24591,2,42,3,9,65598,,35,5700,1,4332,1,4,10
1539,5800,0,44,0,,27222,0,25,8620,1,0,0,1,1
1541,5913,0,35,1,12,8701,80364,28,6050,10,23176,1,6,17
1542,5089,0,56,0,13,33193,149500,40,11480,4,4196,2,1,1
1544,5871,0,49,0,8,39490,175057,61,5450,1,0,0,0,1
1545,52063,0,39,0,,,212190,15,22120,4,654,3,3,11
1546,7893,0,36,2,12,24612,,36,6580,1,21939,2,1,8
1547,5803,1,38,1,13,7443,,21,6040,4,0,0,1,1
1550,16652,0,35,0,9,26048,0,42,28370,4,0,0,3,1
1551,1050,0,35,1,6,17972,109056,35,14050,7,6890,3,4,1
1552,27521,0,50,0,7,50899,0,55,11590,10,0,0,3,1
1553,5019,0,43,0,10,61206,,32,24450,1,4752,1,2,1
1554,8446,0,53,0,12,46979,212163,24,4580,10,5011,2,1,9
1555,1804,0,38,2,8,47366,0,66,6240,1,0,0,1,6
1557,2986,0,53,0,0,0,74945,56,1500,4,0,0,0,1
1558,5791,0,45,1,10,102765,0,43,18150,1,5796,2,0,17
1559,6022,0,45,0,9,61710,255337,34,9040,6,0,0,0,11
1560,2747,0,43,0,10,97953,0,43,13080,1,6748,3,0,
1561,9059,0,28,1,7,21970,0,60,7950,10,2004,3,3,6
1562,3591,0,54,0,12,64423,216645,20,17350,1,0,0,0,16
1563,13720,0,47,0,0,0,84486,32,8140,10,41175,2,3,1
1565,2219,0,41,2,16,35636,150462,42,15120,6,5358,1,7,1
1566,20264,0,27,0,10,25564,0,26,9070,6,0,0,2,1
1567,5487,0,56,0,14,54286,0,52,10040,1,6216,1,4,
1568,1745,0,52,0,13,18426,137473,14,8540,6,3653,1,2,1
1569,6639,0,46,0,12,28996,137891,60,9200,4,0,0,1,9
1571,5505,2,39,2,12,46674,200479,42,12330,16,652,2,0,
1572,1907,0,57,2,0,0,0,38,7200,1,0,0,1,8
1573,4259,0,31,1,12,33782,0,17,4600,6,0,0,0,5
1574,3274,0,18,0,0,0,0,52,9970,1,14140,3,7,
1575,2288,0,38,0,10,44809,0,26,9780,6,0,0,0,8
1576,4018,0,23,3,12,14307,119409,49,2930,3,0,0,4,1
1578,4746,0,32,1,9,42018,124856,12,18600,8,0,0,4,8
1579,4656,0,38,0,10,,0,29,11310,1,0,0,1,1
1580,4326,0,35,2,11,47643,150050,34,5000,6,7165,2,0,1
1581,6346,0,41,0,11,96813,279879,14,24300,1,10764,2,3,7
1582,2908,1,41,2,14,290846,682634,41,43280,6,4422,2,0,18
1583,6389,0,44,0,12,40711,128970,33,12250,6,0,0,0,8
1584,3615,0,31,1,12,31476,121092,45,7750,10,0,0,0,1
1586,3595,0,53,0,14,49636,158951,23,8670,10,0,0,0,1
1587,3116,1,36,2,11,43680,164455,17,10220,1,6121,2,0,6
1588,3611,0,48,0,0,0,127576,30,6300,4,0,0,0,9
1589,5558,0,40,2,15,74402,247416,43,8940,1,2712,2,2,7
1591,1828,0,60,3,17,35092,,54,20580,11,2601,1,0,13
1593,1929,0,37,1,11,73941,265035,6,5200,10,7372,3,4,10
1595,6573,0,35,2,,69943,0,5,11990,1,0,0,2,1
1597,3931,1,39,2,11,43971,186086,52,16540,1,0,0,1,1
1599,7481,0,47,0,11,28163,126125,22,4320,6,17368,2,0,5
1600,3667,0,55,0,13,56227,211232,40,7000,8,6552,1,7,1
1601,8615,1,41,2,10,119354,309520,34,5600,7,38312,2,4,18
1602,8195,0,40,0,8,20753,165464,65,8570,1,3068,3,4,9
1604,3808,0,19,0,6,5336,0,26,11650,6,1845,2,7,1
1605,4090,0,39,0,8,52589,0,55,25580,16,4823,4,6,18
1606,5152,0,43,0,11,79388,,33,13740,4,0,0,2,6
1608,2097,0,48,0,,144922,0,31,33290,4,0,0,0,20
1609,10958,1,41,2,13,65885,0,51,12190,1,0,0,4,8
1610,2007,0,57,0,8,38253,208139,37,9690,1,4588,1,6,1
1611,2487,2,37,2,10,107937,297539,35,19130,3,5730,3,1,12
1613,12024,0,47,0,14,66524,0,56,12850,3,0,0,0,12
1614,6539,0,50,0,12,45215,0,33,26460,6,0,0,4,13
1615,5212,0,53,0,11,30319,175890,8,6800,6,0,0,2,1
1616,1869,0,49,0,0,0,87080,69,6400,1,5032,3,7,1
1617,731,0,51,0,11,38668,0,49,1500,6,31344,3,2,7
1618,3872,0,58,0,,73463,229325,34,20710,6,11061,2,2,18
1619,7058,2,57,3,14,106140,347576,39,7200,4,0,0,4,15
1620,4042,0,44,0,13,69236,266489,38,5800,1,0,0,0,1
1621,5441,0,39,3,15,12854,0,25,12800,11,2452,1,3,8
1622,6415,0,40,0,0,0,0,31,7470,15,9603,2,3,13
1623,3510,0,56,0,0,,100226,32,1500,1,0,0,1,10
1624,8351,0,35,0,7,64379,0,88,15030,1,0,0,0,12
1625,4090,0,32,3,11,62615,184803,18,24660,1,2130,2,4,14
1626,1221,0,45,0,0,0,70067,40,6000,1,3373,3,1,11
1628,3548,1,54,1,7,64155,221443,34,13320,10,7884,5,1,17
1631,31532,0,31,4,14,48317,133939,41,26130,7,0,0,0,1
1632,3393,2,45,2,16,101470,321990,25,11840,3,0,0,3,11
1633,1791,0,32,4,0,0,60950,36,9150,10,0,0,4,1
1634,8097,0,26,1,7,110880,282194,29,3900,18,0,0,3,
1635,2827,0,53,0,12,180034,0,27,32950,6,3488,2,3,15
1636,2763,0,37,0,13,78341,0,47,10890,4,3857,4,2,11
1637,6162,0,64,0,14,65398,231176,53,13810,11,9658,1,0,15
1638,3677,0,27,3,9,43915,0,39,3260,1,5476,3,2,
1639,7531,0,41,0,3,85545,0,36,6000,1,26003,2,4,21
1642,2188,0,37,0,0,0,80900,40,5200,1,6064,1,0,8
1643,4435,0,56,0,13,231004,553221,22,30200,1,7092,2,0,17
1644,4041,0,55,0,14,37523,165342,28,10750,1,0,0,0,
1645,7008,0,48,0,0,0,0,47,7380,17,4969,1,5,10
1647,3491,0,35,2,,66452,0,39,23100,6,0,0,2,9
1648,3749,1,60,1,,35120,0,37,17700,4,0,0,1,5
1649,4876,0,46,0,7,37192,139612,24,6100,6,0,0,4,1
1650,3134,0,55,0,13,70839,0,8,24120,1,0,0,1,11
1651,3674,0,53,0,0,0,0,28,18070,7,20773,3,0,
1652,3172,0,58,1,0,0,0,51,13140,1,5696,4,9,1
1653,15019,0,52,0,11,41367,198177,7,10840,1,0,0,2,8
1654,6059,0,47,0,14,19527,134741,50,8150,1,23275,1,2,1
1655,1519,0,38,1,9,19122,0,40,5300,10,0,0,0,1
1656,5270,0,27,3,,0,0,16,14900,7,33611,1,4,8
1657,1911,0,49,0,0,0,0,16,8820,1,29572,3,2,9
1658,7692,0,46,0,8,30111,164877,28,3910,4,0,0,1,1
1659,4638,1,48,0,13,14522,109990,29,14940,6,7310,3,8,9
1660,1756,0,33,1,9,26177,113050,33,6780,10,3469,3,5,7
1661,3128,0,42,1,11,44955,161808,30,18790,13,0,0,2,7
1663,5386,2,61,2,14,36611,172982,28,8380,7,1139,3,1,1
1664,2051,0,30,1,10,69357,227852,33,11440,4,0,0,0,8
1665,6612,0,61,0,12,179536,481375,45,7600,1,0,0,0,19
1666,5724,1,43,3,17,32505,162586,29,3750,6,6714,1,11,1
1667,3347,0,45,1,9,24178,115381,67,19100,6,7727,3,2,1
1669,5381,1,37,2,0,,64066,35,5390,1,4650,2,4,
1670,6076,1,42,2,14,34084,121601,38,4910,1,0,0,1,
1674,4037,0,61,0,14,59690,232227,44,13570,10,0,0,0,14
1675,1620,1,42,3,12,106194,0,33,18760,6,0,0,0,8
1676,5216,0,39,0,9,54960,215876,5,10450,4,0,0,2,5
1677,4174,0,35,2,7,50872,190621,46,14980,6,35500,1,0,4
1678,3737,0,51,0,0,0,0,34,26580,7,5921,5,0,1
1679,5139,0,53,0,12,35168,175879,41,11250,1,5103,3,0,
1680,3351,0,54,0,6,52409,212452,40,12140,3,1986,4,2,7
1681,4440,0,36,0,10,39019,182970,46,14420,3,1414,1,0,
1682,4420,0,64,0,12,12291,119621,33,15280,1,6247,2,2,3
1683,2829,0,36,0,11,907,0,43,8160,1,5386,1,4,5
1684,3693,1,42,4,15,9950,0,37,18800,8,7942,3,7,1
1685,2778,0,44,2,0,0,0,25,15070,9,0,0,2,9
1687,3442,0,35,0,5,18004,0,36,15290,4,0,0,0,1
1689,4575,0,33,4,0,0,0,5,8700,4,0,0,0,1
1690,8199,0,25,1,11,3355,0,27,10060,4,0,0,0,5
1691,7108,0,45,2,15,35441,143569,39,6000,1,9611,2,6,15
1692,2379,0,54,0,6,55977,0,45,9790,1,6193,1,4,8
1693,4274,2,40,2,15,40015,145021,15,25120,1,0,0,2,1
1694,2953,0,44,0,0,0,115329,65,5900,1,3218,1,7,7
1695,5499,0,39,0,11,23919,0,29,5400,6,4031,1,4,6
1697,2217,0,50,0,9,71544,0,36,29900,4,10768,3,0,9
1698,10209,2,39,3,12,71304,,43,7210,4,0,0,2,9
1699,2000,0,61,0,11,80153,272445,32,16370,9,0,0,0,15
1700,3585,0,44,0,12,29914,0,41,5900,3,0,0,1,1
1702,5800,1,40,2,7,82565,0,14,26440,6,3699,3,0,18
1703,3854,0,19,0,5,3871,76851,49,3790,3,5194,3,8,5
1704,4873,0,49,0,8,3044,0,65,1800,6,0,0,4,
1705,4790,0,29,1,14,51724,148689,45,10330,7,0,0,2,1
1706,1327,1,44,1,15,,250380,5,17730,13,6421,1,0,6
1709,5922,0,50,0,10,,,38,3630,4,3653,1,6,
1710,2149,0,40,1,0,0,0,32,2750,3,39401,3,1,10
1711,3527,0,33,1,13,49121,222342,31,12170,4,3055,2,7,8
1712,3620,0,48,0,0,0,0,24,1500,9,8567,2,9,8
1714,4212,0,41,0,13,39055,173444,81,26020,4,1044,2,5,5
1716,3736,0,54,0,14,164420,402031,48,1500,4,10878,1,2,21
1718,13770,0,36,3,12,45590,172745,9,16650,3,0,0,0,5
1719,2663,0,50,0,0,0,122287,66,1500,1,0,0,0,1
1720,5645,0,45,1,0,0,0,44,1500,4,0,0,1,7
1722,2546,0,22,0,7,12301,0,49,8770,6,9232,3,11,14
1723,1125,0,55,0,10,54877,0,37,42170,6,0,0,0,8
1726,2394,0,31,3,10,26606,0,27,10890,1,4044,2,0,9
1727,5401,1,43,1,9,,0,46,12830,4,1510,1,1,1
1728,2931,0,67,1,14,,219318,66,14080,4,5898,3,3,1
1729,4009,0,43,0,9,53431,0,5,8050,3,4408,1,5,12
1732,7369,0,60,0,13,60432,235070,35,18560,1,0,0,0,10
1733,5463,0,52,0,,,,36,22590,1,0,0,1,
1735,11213,0,26,0,9,24722,0,28,9420,6,0,0,1,4
1736,6880,1,38,2,12,14320,77725,26,23950,1,3718,1,0,4
1737,4287,0,62,0,14,67112,238759,32,18300,1,8363,1,7,1
1738,4586,0,60,2,,0,141088,47,7500,3,0,0,2,1
1739,3784,0,43,0,,0,84656,36,24520,1,1119,1,8,
1741,56400,0,44,2,15,16352,134164,37,9760,1,2316,1,0,1
1742,2386,0,60,0,10,16919,116786,24,9190,9,0,0,0,
1743,10690,0,45,2,15,20653,140294,24,20720,1,0,0,0,6
1744,934,0,52,0,11,70198,239210,41,37810,6,0,0,0,9
1745,1841,2,39,2,11,30290,134576,20,18270,3,2787,3,3,1
1746,5324,0,47,0,15,57446,205310,30,25090,4,0,0,1,7
1747,4913,0,38,2,0,0,93228,51,9750,8,11093,3,7,1
1751,4083,0,42,0,,56969,252556,18,11400,1,4512,3,5,10
1752,3459,1,44,2,16,165769,414539,27,44250,9,26121,4,8,11
1753,3091,0,39,2,17,23094,140813,27,9310,4,4732,2,0,1
1754,3858,0,30,2,12,,160464,35,6140,10,696,2,2,1
1755,5769,2,38,2,9,43476,156267,37,5850,16,7145,2,0,1
1756,4392,0,40,1,9,90326,0,33,19380,3,0,0,0,7
1757,5834,0,57,0,5,32033,167795,44,18110,10,1575,2,7,16
1758,4771,0,35,2,12,105992,0,43,17540,1,25379,1,0,9
1759,2357,0,26,2,0,0,,10,22430,4,8538,4,8,1
1760,5374,0,51,0,11,51303,209767,5,18900,1,3328,1,8,11
1761,1151,0,60,0,13,62049,217434,70,19620,11,0,0,0,15
1762,10215,1,41,2,13,39677,166364,14,20210,4,0,0,2,6
1764,2059,1,44,2,13,18564,117386,12,13850,16,3828,3,3,6
1765,2422,0,57,0,11,13235,135560,6,10170,4,8135,3,3,13
1766,1894,0,48,0,,105051,313504,37,16810,4,6978,2,2,1
1767,1058,0,53,0,,126548,0,64,19450,4,0,0,0,13
1769,1436,1,40,2,16,75188,241182,25,13020,10,44010,3,4,6
1770,937,0,45,0,12,56828,201430,54,14060,11,0,0,3,9
1771,5631,0,55,0,12,37794,0,38,17050,1,39617,3,4,1
1772,5192,1,38,3,15,20145,128953,56,5200,3,38063,1,0,1
1774,4246,1,40,2,11,85273,257283,55,19070,13,2907,2,5,15
1775,4172,0,39,2,9,133920,0,41,18790,6,26926,2,0,15
1776,6528,1,38,2,8,41230,,30,25730,3,1410,1,10,5
1779,2439,0,33,2,10,53041,147510,45,19240,1,4445,2,9,10
1781,40941,0,44,0,12,51279,200803,52,12200,3,0,0,0,1
1783,5399,0,52,0,13,63301,213026,46,26630,4,11364,1,1,15
1785,5908,0,52,0,13,147351,408720,24,21670,13,0,0,0,10
1788,2295,1,40,2,0,0,50343,49,5500,10,0,0,0,
1789,5982,0,50,0,6,15905,0,20,8090,1,5672,2,3,8
1790,7539,0,44,2,0,0,0,22,1500,6,11086,2,7,9
1791,2027,0,49,0,11,776,108249,56,12960,13,3116,2,0,10
1793,3509,0,51,0,12,59961,200761,28,44130,3,0,0,4,1
1794,3488,2,36,2,9,148595,391168,62,23380,1,0,0,4,19
1795,1973,0,35,2,14,127504,0,36,15380,13,0,0,3,14
1796,2318,0,58,0,11,70745,237422,15,16730,10,6864,3,4,15
1797,727,0,36,0,0,0,0,38,16280,4,3365,3,2,11
1798,4322,1,38,2,12,40197,160874,26,9720,1,0,0,0,1
1799,2323,1,43,3,14,77437,218079,27,13540,3,1879,1,5,10
1802,3327,0,37,1,12,5678,0,42,2070,1,6535,2,1,1
1805,1324,0,34,1,13,37806,173130,46,3680,4,0,0,0,8
1806,3806,0,48,0,9,44808,199470,25,10780,6,5001,2,4,1
1808,2489,0,41,0,10,136585,0,47,22060,13,1685,3,0,10
1809,5901,0,41,0,12,56447,205861,29,24660,7,0,0,0,8
1810,2437,0,38,1,0,0,0,34,16880,6,0,0,0,12
1811,6006,0,51,0,11,134582,371127,41,30950,4,0,0,1,14
1812,1475,0,35,0,5,54922,181427,45,18710,7,33276,1,0,15
1813,5117,0,40,0,11,67700,0,16,12230,7,1429,3,7,1
1814,838,0,47,0,0,0,0,51,6200,6,32418,1,0,10
1815,6167,0,26,4,0,0,,16,4100,1,6819,2,4,8
1816,2745,0,37,2,4,18127,129798,40,23270,6,2015,2,7,4
1817,1379,1,45,2,13,111560,0,28,6000,4,29150,2,4,8
1819,6579,0,57,0,11,14500,112458,32,8650,12,1662,1,3,9
1820,3352,0,53,0,,28637,0,48,6600,4,21606,1,1,1
1823,7476,0,33,1,9,73988,238468,5,11670,6,9302,1,3,18
1824,3467,0,43,0,13,180733,477862,30,26480,1,0,0,0,17
1825,3008,0,36,0,10,38317,0,24,5330,4,0,0,4,1
1826,7234,1,37,1,,23048,132852,13,21780,1,0,0,3,9
1827,2988,0,28,1,0,0,0,27,15370,3,2747,1,4,6
1829,3662,0,48,1,10,33332,104797,24,26710,3,0,0,0,7
1830,2299,0,50,0,13,36504,209726,35,10150,10,10658,1,4,3
1831,2518,0,32,2,9,19063,0,32,8190,6,2892,3,6,3
1832,85524,0,39,0,10,92264,0,53,22830,10,10011,1,1,1
1834,4758,0,49,0,11,34390,0,31,6300,1,6041,4,4,9
1835,867,1,48,1,11,48198,0,40,11280,7,2667,2,7,1
1836,5979,0,35,2,10,71827,193298,46,5000,1,5406,2,3,10
1837,7698,0,46,0,12,217967,,42,33500,4,0,0,1,9
1838,1433,0,39,0,5,26727,148853,69,21990,7,2053,3,9,
1839,16853,0,56,0,12,78291,0,38,24010,11,11445,3,5,1
1840,5428,1,56,2,0,0,0,45,7100,10,0,0,0,7
1841,26312,0,25,1,12,83329,235165,17,5120,1,4336,2,0,8
1842,2391,0,41,1,13,69777,231278,25,12980,1,0,0,4,10
1843,2928,0,59,0,,46087,180425,18,15750,1,31406,1,4,1
1845,5725,0,53,0,0,0,0,22,40100,7,27795,2,2,4
1846,4696,0,40,1,7,34512,0,51,8950,6,4955,1,7,1
1848,807,0,47,0,10,55183,0,26,7020,1,0,0,2,15
1849,5400,0,65,0,12,60349,247580,40,14030,6,0,0,1,10
1851,3125,0,39,0,13,3241,100093,16,5720,1,0,0,0,6
1852,5689,0,35,2,14,114506,293583,54,16450,3,11156,2,2,16
1853,2927,0,18,2,14,479,0,20,7940,6,4922,3,4,9
1855,4506,0,45,3,17,35457,203037,51,19680,3,6279,1,2,16
1856,4820,0,58,0,11,20575,187632,50,6590,6,0,0,4,7
1857,1150,0,47,0,11,31392,142235,38,1500,1,0,0,1,7
1859,3776,0,34,4,13,14903,100046,31,2990,4,5403,1,5,
1860,5322,0,50,0,12,134888,319144,45,22160,1,41742,1,4,18
1861,2773,0,56,0,16,35133,216843,65,15780,1,5369,3,0,8
1862,5253,0,40,1,,41356,136345,13,9640,4,2951,2,8,1
1863,3321,0,40,3,16,92951,280562,25,5500,13,0,0,0,10
1865,595,0,43,0,11,40754,160597,21,9880,4,0,0,2,9
1866,4970,0,50,0,14,,,26,18700,1,0,0,0,14
1868,5987,0,33,1,,0,58710,24,11190,6,1332,2,6,13
1869,4347,0,39,2,12,35362,0,38,8940,7,2610,3,0,7
1870,979,3,56,3,18,67745,288257,35,13870,1,5691,2,9,11
1871,2964,0,35,2,10,71827,193298,46,22460,3,6029,1,7,10
1872,3396,0,45,0,13,65442,209679,33,22420,1,27497,1,1,8
1873,3745,0,49,0,11,51371,208185,64,23360,6,4963,3,3,7
1874,4910,0,33,2,0,0,0,10,13930,10,2711,2,5,10
1875,2444,0,22,3,10,3461,0,13,9360,1,0,0,7,7
1877,4740,0,45,0,13,8027,0,55,35500,4,4600,2,2,1
1878,1153,2,41,2,0,0,0,19,11100,1,0,0,3,17
1879,2639,1,48,1,11,84042,263403,55,6300,4,4596,1,2,20
1882,3231,0,53,0,15,55659,235880,70,12370,11,0,0,1,1
1883,5434,2,45,2,12,61705,217907,68,16710,3,3618,3,0,1
1884,2662,0,39,2,10,30618,157285,44,8460,4,6403,2,4,1
1885,2462,1,48,1,14,12981,142714,40,7600,4,11681,2,5,14
1886,594,0,35,2,17,50879,217901,60,17890,3,0,0,0,13
1887,714,0,24,4,12,803,114965,69,3980,7,1391,2,0,6
1888,1107,0,51,0,11,51041,0,41,20580,1,0,0,3,17
1889,5700,1,43,2,11,37520,157574,19,9550,6,1459,2,0,7
1890,3698,0,41,0,13,57615,181310,37,18510,4,9986,1,2,9
1892,8671,0,42,0,9,44059,206758,62,5800,4,0,0,2,1
1893,23139,0,59,0,12,55693,,40,22930,6,7089,3,4,4
1896,4168,0,39,0,10,116247,0,25,1500,13,0,0,2,8
1897,5097,0,57,0,12,70400,0,16,30390,17,0,0,0,10
1898,7111,0,49,0,6,61068,0,21,22780,1,1105,1,5,1
1899,4290,0,40,0,9,103903,0,57,15020,6,8921,1,6,14
1900,4666,0,59,0,11,39099,154311,23,21070,6,0,0,0,8
1902,8521,0,57,0,13,119975,339052,40,13500,10,0,0,0,13
1903,7442,2,39,3,13,26694,133159,13,9210,6,6848,1,0,1
1904,1741,0,51,0,4,67954,0,53,22440,7,8419,3,3,17
1906,1972,0,52,0,14,15512,117398,52,26920,10,0,0,2,7
1907,8712,2,58,2,,89240,287331,58,10420,1,4528,5,3,22
1908,4390,1,41,2,13,65885,0,51,8090,10,0,0,2,8
1909,3643,0,49,0,13,51677,0,32,19390,6,0,0,2,1
1910,1264,0,51,0,7,78329,255810,15,37070,4,996,3,1,11
1911,3141,0,59,0,14,45594,0,31,12570,4,9015,1,0,9
1913,2641,1,50,1,11,116927,0,58,6300,1,0,0,7,12
1914,4448,0,31,4,12,41855,197553,24,14330,11,0,0,0,1
1915,4906,0,58,0,8,4334,0,38,7730,11,3229,2,5,13
1916,4970,0,59,0,9,81254,,14,20630,3,4562,1,0,12
1917,5072,0,37,0,6,16069,137554,50,10530,12,1089,2,1,5
1919,6663,0,46,0,14,48284,180887,49,10880,3,28621,2,2,1
1920,3270,0,42,0,10,78883,239377,34,13590,1,0,0,3,1
1922,23154,0,39,3,7,36154,0,35,10140,6,0,0,0,10
1925,8861,0,44,0,0,0,0,40,5900,13,8054,1,0,7
1926,5300,0,37,2,8,82971,240550,40,5200,10,5760,4,6,13
1927,602,0,50,0,6,40681,192334,32,1500,1,9111,3,1,10
1928,5063,0,44,3,16,5409,97653,30,9390,4,8339,2,4,3
1929,4748,0,41,2,12,9785,92435,41,16130,4,7663,2,4,1
1930,1643,0,39,0,11,215158,0,34,20520,1,0,0,2,17
1932,2865,0,51,0,9,,207968,48,12990,10,5638,1,1,7
1933,5642,0,25,1,11,23245,0,47,7410,7,965,2,4,7
1934,1619,1,40,2,9,67295,220104,44,19620,14,0,0,1,12
1935,6961,0,34,2,12,55353,203703,41,4800,10,1536,2,0,6
1936,2746,0,51,0,11,49451,0,43,11550,4,6079,1,2,7
1937,2351,0,28,0,0,0,0,49,4300,6,52102,2,6,10
1938,5065,0,52,0,9,100099,262480,35,17860,4,33326,3,1,19
1939,3350,0,42,0,13,43301,163397,27,23340,6,10718,3,8,1
1940,18856,0,38,2,9,122439,0,32,24900,9,0,0,0,11
1942,4691,0,48,0,12,73342,0,34,31440,1,0,0,0,1
1943,11802,0,53,0,12,58319,206406,13,23710,10,1429,2,2,15
1944,18774,0,36,1,9,72167,0,24,8720,4,2481,3,0,14
1945,3238,0,54,0,13,65825,237062,48,8080,4,2658,2,0,9
1946,2106,0,57,0,15,162818,427325,33,36350,9,8456,2,3,16
1947,2112,0,43,0,9,12953,0,30,2800,1,1354,2,0,
1948,2668,0,49,0,12,44497,0,39,14990,9,0,0,0,1
1949,3043,0,47,0,7,30229,,27,6200,4,2849,2,3,7
1952,677,0,33,3,14,6607,0,9,15770,1,0,0,0,1
1953,1897,1,38,2,0,0,0,17,5300,1,2185,2,4,5
1955,1737,0,40,0,12,31162,0,9,6100,6,10224,1,3,1
1956,5003,0,27,3,,0,0,16,20510,11,4570,3,7,8
1957,5400,1,42,4,0,0,93311,51,9090,16,6195,2,0,1
1958,2144,1,37,2,13,35718,145487,36,8770,4,0,0,4,1
1959,724,0,31,1,12,54909,,33,6990,1,0,0,3,4
1960,7291,3,45,3,6,29955,86034,33,11510,1,4436,2,1,1
1962,49180,0,25,1,10,35714,0,25,12710,3,2083,3,6,1
1963,4208,0,51,0,8,74343,222957,52,44130,7,5689,2,0,18
1964,6607,0,48,0,9,77344,242830,12,24680,7,3319,3,2,1
1965,3393,1,43,1,12,33888,0,22,9190,4,2982,1,5,
1967,3281,0,46,0,9,63990,228402,38,8410,1,13251,2,3,10
1968,2580,0,45,0,,,,16,16800,4,6524,1,1,12
1969,7911,0,50,0,8,93870,286090,60,27140,7,5841,2,3,1
1970,2746,0,38,0,9,21001,110313,50,14990,1,6055,1,5,9
1971,960,0,34,1,0,0,0,17,4900,1,0,0,3,9
1972,2468,0,38,0,9,71179,226918,19,17560,3,0,0,5,7
1973,1856,0,45,2,13,21335,0,21,8130,3,7852,1,10,1
1974,6387,0,28,0,7,23553,0,38,18820,1,0,0,2,
1975,7145,0,46,1,9,49680,228046,50,6100,3,2986,3,0,5
1976,5126,0,54,0,6,52206,188403,36,12120,4,1520,3,8,5
1977,6988,0,46,0,,,0,53,14620,7,2476,2,5,1
1978,1696,1,38,1,11,105307,281950,39,30260,1,5255,2,3,8
1980,58851,1,56,2,13,67783,245496,29,23520,5,0,0,4,11
1981,6261,2,37,2,9,116092,0,51,33760,1,2491,2,7,9
1983,3022,0,40,0,14,61105,158995,23,13780,10,5014,4,0,22
1984,2819,0,43,0,11,69071,214053,29,13400,6,0,0,1,12
1985,3976,0,33,2,12,60707,208744,43,10870,1,2714,2,3,12
1986,8378,0,54,0,9,,,50,19440,1,3152,2,7,13
1988,7491,3,41,3,14,73581,237829,12,8860,4,2680,1,9,11
1989,5847,1,37,3,13,88137,256436,52,17680,4,25208,2,0,14
1990,5458,0,44,3,14,53303,207701,43,11230,1,4444,2,3,8
1991,7199,3,43,3,10,36436,0,46,31000,1,0,0,5,1
1992,6093,0,54,0,12,52722,0,55,21390,6,0,0,0,1
1993,4477,0,50,0,13,42226,211402,61,6500,9,43963,2,0,1
1994,1700,0,35,0,8,96291,0,46,14320,15,3597,2,5,5
1995,1443,0,34,2,0,0,0,26,4900,7,0,0,2,1
1996,4386,0,19,0,5,3871,76851,49,3790,10,0,0,4,5
1998,1137,0,37,2,12,158489,415676,58,5200,1,0,0,1,16
1999,3211,0,43,4,0,0,0,44,14080,6,3073,1,1,7
2000,4623,2,40,3,14,58914,0,14,16220,1,9216,2,2,10
2001,5761,0,46,0,12,38388,0,33,14480,17,12192,3,7,1
2002,5181,1,45,3,12,80127,223205,48,29850,8,10931,1,3,9
2003,5082,0,34,4,0,0,0,58,11730,7,38888,2,9,1
2005,3982,0,55,0,12,164848,0,24,38200,1,1657,2,4,12
2006,4878,0,34,4,13,16436,127447,44,23320,1,3939,3,0,3
2007,2121,0,32,0,11,84255,260802,50,16050,1,2253,1,4,20
2008,3857,0,39,3,14,51524,0,41,10550,4,8454,3,7,1
2009,6850,0,23,1,10,13991,117778,23,10960,10,0,0,1,7
2010,5176,0,51,0,13,18273,0,56,6600,10,959,1,5,1
2012,779,3,36,3,10,60589,0,16,11160,10,0,0,2,7
2013,4626,0,53,0,13,48144,,36,12640,7,0,0,3,10
2014,9605,0,43,0,11,45416,146899,15,10340,1,0,0,3,6
2016,3667,0,38,0,9,62290,223013,22,14640,11,0,0,0,9
2017,8138,0,34,3,0,0,0,44,31810,6,1157,3,0,1
2018,7106,0,36,0,0,0,50322,5,12270,10,7635,3,4,1
2019,5759,0,38,0,13,23711,0,24,7670,10,3158,3,5,9
2020,5866,0,45,0,15,65166,254586,41,11500,3,38411,1,0,15
2021,5831,0,36,1,10,75263,207877,45,16560,1,0,0,3,12
2022,4059,0,46,0,5,136371,0,25,27540,1,21880,2,3,8
2023,4136,1,43,2,10,41796,0,20,17750,10,0,0,0,1
2024,361,0,48,0,0,0,,37,6300,6,2460,1,3,12
2026,1220,0,27,3,0,0,0,17,22500,1,0,0,5,14
2027,23642,0,36,0,11,158,0,33,9850,1,0,0,3,
2028,4629,1,58,2,14,36626,0,34,19790,3,0,0,4,10
2029,4797,0,53,0,12,25972,97541,21,10860,1,2457,2,4,6
2030,1751,2,44,2,11,104682,0,38,25950,7,8543,2,8,7
2031,840,0,60,0,12,77658,272962,64,15270,7,7705,1,7,18
2032,3659,0,40,0,11,62849,225934,41,11780,1,0,0,3,8
2037,4093,0,34,1,11,98273,295335,22,28190,4,0,0,1,11
2038,9769,0,34,3,15,26777,0,5,4900,3,1620,1,7,6
2039,3489,0,36,2,11,93067,0,51,10810,1,0,0,2,
2040,31858,1,39,2,8,15790,0,24,23970,1,1849,2,5,8
2041,1875,0,30,1,13,20631,110165,45,4630,3,0,0,0,4
2042,3226,0,49,0,13,48983,190088,38,11010,1,3767,2,0,12
